% Arquivo utilizado para teste de utilização de arquivos arff, para o sistema de previsão de séries temporais.
@relation TimeSeriesData

@attribute date Date  "dd/MM/yyyy"
@attribute open numeric
@attribute high numeric
@attribute low numeric
@attribute close numeric
@attribute volume numeric
@attribute adjClose numeric

@data
'27/11/2009', 66371.00, 67086.00, 65737.00, 67082.00, 1172000, 67082.00
'26/11/2009', 67911.00, 67911.00, 66236.00, 66392.00, 825600, 66392.00
'25/11/2009', 67319.00, 67997.00, 67241.00, 67917.00, 1385400, 67917.00
'24/11/2009', 66812.00, 67317.00, 65969.00, 67317.00, 1348000, 67317.00
'23/11/2009', 66335.00, 67365.00, 66335.00, 66809.00, 1582600, 66809.00
'19/11/2009', 66514.00, 66564.00, 65547.00, 66327.00, 1467000, 66327.00
'18/11/2009', 67430.00, 68060.00, 66494.00, 66516.00, 1592000, 66516.00
'17/11/2009', 66632.00, 67409.00, 66232.00, 67406.00, 1733800, 67406.00
'16/11/2009', 65326.00, 66896.00, 65326.00, 66627.00, 1757800, 66627.00
'13/11/2009', 64452.00, 65788.00, 64229.00, 65326.00, 1859000, 65326.00
'12/11/2009', 66427.00, 66614.00, 64319.00, 64448.00, 1914400, 64448.00
'11/11/2009', 66303.00, 67170.00, 66028.00, 66431.00, 1807800, 66431.00
'10/11/2009', 66214.00, 66709.00, 65706.00, 66303.00, 1652000, 66303.00
'09/11/2009', 64475.00, 66236.00, 64475.00, 66214.00, 1599800, 66214.00
'06/11/2009', 64820.00, 65094.00, 63587.00, 64466.00, 1659000, 64466.00
'05/11/2009', 63907.00, 64830.00, 63700.00, 64816.00, 1575600, 64816.00
'04/11/2009', 62650.00, 64142.00, 62650.00, 63913.00, 1891200, 63913.00
'03/11/2009', 61539.00, 63237.00, 60724.00, 62643.00, 1902600, 62643.00
'30/10/2009', 63721.00, 64226.00, 60913.00, 61546.00, 1996200, 61546.00
'29/10/2009', 60167.00, 63907.00, 60167.00, 63721.00, 1747800, 63721.00
'28/10/2009', 63161.00, 63173.00, 60146.00, 60162.00, 2238800, 60162.00
'27/10/2009', 65090.00, 65498.00, 63161.00, 63161.00, 1499200, 63161.00
'26/10/2009', 65056.00, 65901.00, 64501.00, 65086.00, 1380400, 65086.00
'23/10/2009', 66144.00, 66982.00, 64988.00, 65059.00, 1393800, 65059.00
'22/10/2009', 65490.00, 66502.00, 65454.00, 66135.00, 1273200, 66135.00
'21/10/2009', 65302.00, 67157.00, 65221.00, 65486.00, 1792600, 65486.00
'20/10/2009', 67231.00, 67231.00, 64076.00, 65303.00, 2649200, 65303.00
'19/10/2009', 66200.00, 67530.00, 66194.00, 67239.00, 1402200, 67239.00
'16/10/2009', 66703.00, 66703.00, 65499.00, 66200.00, 1484600, 66200.00
'15/10/2009', 66199.00, 66703.00, 65837.00, 66703.00, 1328400, 66703.00
'14/10/2009', 64653.00, 66393.00, 64653.00, 66201.00, 2096400, 66201.00
'13/10/2009', 64075.00, 64646.00, 63967.00, 64646.00, 1190600, 64646.00
'09/10/2009', 63772.00, 64177.00, 63493.00, 64071.00, 1153000, 64071.00
'08/10/2009', 62640.00, 63816.00, 62640.00, 63760.00, 1766000, 63760.00
'07/10/2009', 62666.00, 63015.00, 62104.00, 62638.00, 1413600, 62638.00
'06/10/2009', 62378.00, 63291.00, 62002.00, 62671.00, 1665600, 62671.00
'05/10/2009', 61178.00, 62460.00, 61178.00, 62369.00, 1335400, 62369.00
'02/10/2009', 60453.00, 61333.00, 59678.00, 61172.00, 1736000, 61172.00
'01/10/2009', 61519.00, 61519.00, 60306.00, 60459.00, 1401200, 60459.00
'30/09/2009', 61241.00, 61926.00, 60978.00, 61518.00, 1544800, 61518.00
'29/09/2009', 61316.00, 61599.00, 60750.00, 61235.00, 1175400, 61235.00
'28/09/2009', 60357.00, 61317.00, 60357.00, 61317.00, 955800, 61317.00
'25/09/2009', 60045.00, 60472.00, 59755.00, 60356.00, 989800, 60356.00
'24/09/2009', 60496.00, 60978.00, 59600.00, 60046.00, 1312000, 60046.00
'23/09/2009', 61489.00, 61630.00, 60478.00, 60496.00, 1521000, 60496.00
'22/09/2009', 60938.00, 62017.00, 60938.00, 61493.00, 1587200, 61493.00
'21/09/2009', 60703.00, 61066.00, 60014.00, 60928.00, 1358600, 60928.00
'18/09/2009', 60236.00, 60710.00, 60158.00, 60703.00, 1290400, 60703.00
'17/09/2009', 60409.00, 61027.00, 60116.00, 60236.00, 1594200, 60236.00
'16/09/2009', 59265.00, 60526.00, 59265.00, 60411.00, 1810800, 60411.00
'15/09/2009', 58868.00, 59401.00, 58691.00, 59264.00, 1128800, 59264.00
'14/09/2009', 58363.00, 58868.00, 57753.00, 58868.00, 990600, 58868.00
'11/09/2009', 58537.00, 58834.00, 58145.00, 58366.00, 1119800, 58366.00
'10/09/2009', 57908.00, 58538.00, 57615.00, 58536.00, 1401400, 58536.00
'09/09/2009', 57844.00, 58089.00, 57534.00, 57910.00, 1357800, 57910.00
'08/09/2009', 56655.00, 57855.00, 56655.00, 57855.00, 1375000, 57855.00
'07/09/2009', 55707.00, 56729.00, 55656.00, 56652.00, 0, 56652.00
'04/09/2009', 55707.00, 56729.00, 55656.00, 56652.00, 1198000, 56652.00
'03/09/2009', 55389.00, 55888.00, 55339.00, 55707.00, 1272200, 55707.00
'02/09/2009', 55813.00, 55948.00, 55386.00, 55386.00, 1644400, 55386.00
'01/09/2009', 56489.00, 57002.00, 55764.00, 55815.00, 1443600, 55815.00
'31/08/2009', 57698.00, 57698.00, 56170.00, 56489.00, 1504200, 56489.00
'28/08/2009', 57704.00, 58136.00, 57344.00, 57701.00, 1176200, 57701.00
'27/08/2009', 57769.00, 57878.00, 56845.00, 57704.00, 1345200, 57704.00
'26/08/2009', 57425.00, 57791.00, 57106.00, 57766.00, 1237600, 57766.00
'25/08/2009', 57778.00, 58311.00, 57401.00, 57421.00, 1251200, 57421.00
'24/08/2009', 57731.00, 58634.00, 57698.00, 57775.00, 1428000, 57775.00
'21/08/2009', 56836.00, 57782.00, 56836.00, 57729.00, 1240400, 57729.00
'20/08/2009', 56173.00, 56897.00, 56143.00, 56831.00, 1070200, 56831.00
'19/08/2009', 55748.00, 56212.00, 54918.00, 56156.00, 1279200, 56156.00
'18/08/2009', 55219.00, 55891.00, 55216.00, 55749.00, 1129400, 55749.00
'17/08/2009', 56636.00, 56636.00, 54881.00, 55218.00, 1402000, 55218.00
'14/08/2009', 57048.00, 57190.00, 55979.00, 56638.00, 1496800, 56638.00
'13/08/2009', 56588.00, 57367.00, 56533.00, 57048.00, 1511400, 57048.00
'12/08/2009', 55761.00, 56696.00, 55714.00, 56588.00, 1659800, 56588.00
'11/08/2009', 56816.00, 56816.00, 55568.00, 55761.00, 1406600, 55761.00
'10/08/2009', 56329.00, 56830.00, 56151.00, 56830.00, 1191200, 56830.00
'07/08/2009', 55758.00, 56644.00, 55758.00, 56330.00, 1259200, 56330.00
'06/08/2009', 56385.00, 56780.00, 55361.00, 55755.00, 1333400, 55755.00
'05/08/2009', 56041.00, 56586.00, 55407.00, 56384.00, 1241000, 56384.00
'04/08/2009', 55998.00, 56656.00, 55727.00, 56038.00, 1512800, 56038.00
'03/08/2009', 54766.00, 56200.00, 54766.00, 55998.00, 1256400, 55998.00
'31/07/2009', 54474.00, 54980.00, 54206.00, 54766.00, 1225200, 54766.00
'30/07/2009', 53735.00, 55083.00, 53735.00, 54478.00, 1248200, 54478.00
'29/07/2009', 54470.00, 54470.00, 53256.00, 53735.00, 1231600, 53735.00
'28/07/2009', 54547.00, 54547.00, 53779.00, 54472.00, 1304800, 54472.00
'27/07/2009', 54458.00, 54886.00, 53943.00, 54549.00, 1108600, 54549.00
'24/07/2009', 54249.00, 54600.00, 54037.00, 54457.00, 1131800, 54457.00
'23/07/2009', 53074.00, 54629.00, 53065.00, 54249.00, 2061200, 54249.00
'22/07/2009', 53232.00, 53664.00, 52543.00, 53073.00, 1360000, 53073.00
'21/07/2009', 53155.00, 53716.00, 52520.00, 53234.00, 1396200, 53234.00
'20/07/2009', 52073.00, 53262.00, 52073.00, 53155.00, 1498200, 53155.00
'17/07/2009', 51918.00, 52352.00, 51736.00, 52072.00, 1232200, 52072.00
'16/07/2009', 51292.00, 52338.00, 50703.00, 51918.00, 1547400, 51918.00
'15/07/2009', 48876.00, 51488.00, 48876.00, 51297.00, 1885000, 51297.00
'14/07/2009', 49186.00, 49647.00, 48573.00, 48873.00, 1431200, 48873.00
'13/07/2009', 49221.00, 49644.00, 48262.00, 49187.00, 1331400, 49187.00
'10/07/2009', 49175.00, 49326.00, 48714.00, 49221.00, 1038800, 49221.00
'08/07/2009', 49460.00, 49846.00, 48456.00, 49178.00, 1545600, 49178.00
'07/07/2009', 50619.00, 50621.00, 49400.00, 49457.00, 1637400, 49457.00
'06/07/2009', 50932.00, 50932.00, 49691.00, 50622.00, 1377800, 50622.00
'03/07/2009', 51026.00, 51167.00, 50915.00, 50935.00, 487800, 50935.00
'02/07/2009', 51538.00, 51538.00, 50608.00, 51025.00, 1006400, 51025.00
'01/07/2009', 51464.00, 52383.00, 51464.00, 51544.00, 1371200, 51544.00
'30/06/2009', 52143.00, 52435.00, 51102.00, 51465.00, 1321200, 51465.00
'29/06/2009', 51488.00, 52275.00, 51488.00, 52138.00, 1052800, 52138.00
'26/06/2009', 51517.00, 51935.00, 51341.00, 51486.00, 1220400, 51486.00
'25/06/2009', 49668.00, 51515.00, 49327.00, 51515.00, 1591600, 51515.00
'24/06/2009', 49819.00, 50758.00, 49520.00, 49672.00, 1370200, 49672.00
'23/06/2009', 49496.00, 49902.00, 49130.00, 49814.00, 1395200, 49814.00
'22/06/2009', 51367.00, 51367.00, 49411.00, 49495.00, 1602000, 49495.00
'19/06/2009', 50908.00, 51665.00, 50908.00, 51374.00, 1225000, 51374.00
'18/06/2009', 51050.00, 51275.00, 50510.00, 50903.00, 1165000, 50903.00
'17/06/2009', 51197.00, 51197.00, 50265.00, 51046.00, 1638000, 51046.00
'16/06/2009', 52035.00, 52494.00, 51166.00, 51206.00, 1328600, 51206.00
'15/06/2009', 53558.00, 53558.00, 51252.00, 52034.00, 1662800, 52034.00
'12/06/2009', 53411.00, 53936.00, 53143.00, 53558.00, 1421800, 53558.00
'10/06/2009', 53159.00, 54048.00, 52819.00, 53411.00, 1437800, 53411.00
'09/06/2009', 53633.00, 54102.00, 52845.00, 53157.00, 1228400, 53157.00
'08/06/2009', 53340.00, 53905.00, 52483.00, 53630.00, 1184800, 53630.00
'05/06/2009', 53474.00, 54627.00, 53050.00, 53341.00, 1442200, 53341.00
'04/06/2009', 52094.00, 53464.00, 51745.00, 53464.00, 1398400, 53464.00
'03/06/2009', 53999.00, 54001.00, 51643.00, 52087.00, 2037400, 52087.00
'02/06/2009', 54486.00, 54955.00, 53850.00, 54000.00, 1919000, 54000.00
'01/06/2009', 53202.00, 54857.00, 53202.00, 54486.00, 1803000, 54486.00
'29/05/2009', 53047.00, 53806.00, 52432.00, 53198.00, 2841400, 53198.00
'28/05/2009', 51795.00, 53041.00, 51795.00, 53041.00, 1518800, 53041.00
'27/05/2009', 51840.00, 53092.00, 51637.00, 51792.00, 1731400, 51792.00
'26/05/2009', 50817.00, 51934.00, 50074.00, 51841.00, 1456600, 51841.00
'25/05/2009', 50558.00, 50969.00, 50558.00, 50816.00, 491000, 50816.00
'22/05/2009', 50089.00, 50893.00, 49989.00, 50568.00, 1308800, 50568.00
'21/05/2009', 51244.00, 51244.00, 49565.00, 50087.00, 1681000, 50087.00
'20/05/2009', 51349.00, 52640.00, 51143.00, 51245.00, 2062000, 51245.00
'19/05/2009', 51465.00, 52145.00, 50987.00, 51347.00, 2003200, 51347.00
'18/05/2009', 49012.00, 51490.00, 49012.00, 51463.00, 1731600, 51463.00
'15/05/2009', 49447.00, 49552.00, 48796.00, 49007.00, 1508800, 49007.00
'14/05/2009', 48671.00, 49461.00, 48284.00, 49446.00, 1416200, 49446.00
'13/05/2009', 50317.00, 50317.00, 48430.00, 48679.00, 1712200, 48679.00
'12/05/2009', 50980.00, 51565.00, 49808.00, 50326.00, 1852000, 50326.00
'11/05/2009', 51389.00, 51389.00, 50060.00, 50976.00, 1285600, 50976.00
'08/05/2009', 50066.00, 51396.00, 50051.00, 51396.00, 1692800, 51396.00
'07/05/2009', 51499.00, 52079.00, 49743.00, 50058.00, 2030200, 50058.00
'06/05/2009', 50675.00, 52096.00, 50672.00, 51499.00, 2468600, 51499.00
'05/05/2009', 50404.00, 50909.00, 50013.00, 50670.00, 1945400, 50670.00
'04/05/2009', 47290.00, 50405.00, 47290.00, 50405.00, 2502000, 50405.00
'30/04/2009', 47235.00, 48126.00, 47235.00, 47290.00, 2136000, 47290.00
'29/04/2009', 45825.00, 47410.00, 45825.00, 47227.00, 2053400, 47227.00
'28/04/2009', 45819.00, 46138.00, 44966.00, 45821.00, 1792400, 45821.00
'27/04/2009', 46772.00, 46772.00, 45662.00, 45820.00, 1687400, 45820.00
'24/04/2009', 45801.00, 46946.00, 45801.00, 46772.00, 1528400, 46772.00
'23/04/2009', 44888.00, 45804.00, 44888.00, 45801.00, 1243600, 45801.00
'22/04/2009', 44434.00, 45369.00, 44434.00, 44888.00, 1364400, 44888.00
'20/04/2009', 45778.00, 45778.00, 44275.00, 44433.00, 1272800, 44433.00
'17/04/2009', 46018.00, 46187.00, 45723.00, 45778.00, 1465600, 45778.00
'16/04/2009', 45277.00, 46211.00, 45277.00, 46025.00, 1770800, 46025.00
'15/04/2009', 45420.00, 45453.00, 44811.00, 45273.00, 1758000, 45273.00
'14/04/2009', 45989.00, 46591.00, 45284.00, 45418.00, 2127600, 45418.00
'13/04/2009', 45536.00, 46179.00, 45226.00, 45992.00, 1552600, 45992.00
'09/04/2009', 44183.00, 45702.00, 44183.00, 45539.00, 1923800, 45539.00
'08/04/2009', 43828.00, 44390.00, 43706.00, 44182.00, 1782400, 44182.00
'07/04/2009', 44163.00, 44471.00, 43593.00, 43825.00, 1707600, 43825.00
'06/04/2009', 44385.00, 44385.00, 43429.00, 44167.00, 1466200, 44167.00
'03/04/2009', 43738.00, 44610.00, 43520.00, 44391.00, 1882800, 44391.00
'02/04/2009', 41977.00, 44286.00, 41977.00, 43736.00, 2363600, 43736.00
'01/04/2009', 40918.00, 42005.00, 40256.00, 41976.00, 1671600, 41976.00
'31/03/2009', 40661.00, 41610.00, 40661.00, 40926.00, 1591200, 40926.00
'30/03/2009', 41909.00, 41909.00, 40351.00, 40653.00, 1508600, 40653.00
'27/03/2009', 42589.00, 42589.00, 41586.00, 41907.00, 1342000, 41907.00
'26/03/2009', 41801.00, 42680.00, 41801.00, 42589.00, 1640400, 42589.00
'25/03/2009', 41478.00, 42623.00, 41114.00, 41799.00, 1956400, 41799.00
'24/03/2009', 42439.00, 42439.00, 41476.00, 41476.00, 1826200, 41476.00
'23/03/2009', 40077.00, 42509.00, 40077.00, 42439.00, 1883400, 42439.00
'20/03/2009', 40453.00, 41053.00, 40076.00, 40076.00, 1394200, 40076.00
'19/03/2009', 40146.00, 41137.00, 40146.00, 40453.00, 1902800, 40453.00
'18/03/2009', 39508.00, 40551.00, 38850.00, 40142.00, 1731800, 40142.00
'17/03/2009', 38608.00, 39511.00, 38080.00, 39511.00, 1456800, 39511.00
'16/03/2009', 39018.00, 39713.00, 38467.00, 38607.00, 1526800, 38607.00
'13/03/2009', 39152.00, 39707.00, 38580.00, 39015.00, 1595200, 39015.00
'12/03/2009', 38806.00, 39304.00, 38286.00, 39152.00, 1631800, 39152.00
'11/03/2009', 38795.00, 39310.00, 38238.00, 38805.00, 1401200, 38805.00
'10/03/2009', 36745.00, 38804.00, 36745.00, 38795.00, 1788200, 38795.00
'09/03/2009', 37103.00, 37464.00, 36392.00, 36741.00, 1067400, 36741.00
'06/03/2009', 37367.00, 38309.00, 36476.00, 37105.00, 1481200, 37105.00
'05/03/2009', 38391.00, 38391.00, 36973.00, 37369.00, 1354600, 37369.00
'04/03/2009', 36468.00, 38554.00, 36468.00, 38402.00, 1796200, 38402.00
'03/03/2009', 36236.00, 37085.00, 35722.00, 36468.00, 1731400, 36468.00
'02/03/2009', 38180.00, 38180.00, 36196.00, 36235.00, 1728000, 36235.00
'27/02/2009', 38178.00, 38801.00, 37324.00, 38183.00, 1654000, 38183.00
'26/02/2009', 38234.00, 39219.00, 38180.00, 38180.00, 1520800, 38180.00
'25/02/2009', 38712.00, 38933.00, 37694.00, 38232.00, 1216400, 38232.00
'20/02/2009', 39725.00, 39725.00, 38103.00, 38715.00, 1711600, 38715.00
'19/02/2009', 39675.00, 40433.00, 39630.00, 39730.00, 1162600, 39730.00
'18/02/2009', 39848.00, 40434.00, 39209.00, 39674.00, 1654400, 39674.00
'17/02/2009', 41838.00, 41838.00, 39817.00, 39847.00, 1729800, 39847.00
'16/02/2009', 41672.00, 41841.00, 41026.00, 41841.00, 1088600, 41841.00
'13/02/2009', 40512.00, 41833.00, 40512.00, 41674.00, 1445400, 41674.00
'12/02/2009', 40827.00, 41082.00, 39992.00, 40501.00, 1782200, 40501.00
'11/02/2009', 41207.00, 42032.00, 40286.00, 40846.00, 1673400, 40846.00
'10/02/2009', 42101.00, 42819.00, 40960.00, 41207.00, 2280000, 41207.00
'09/02/2009', 42755.00, 43441.00, 41977.00, 42100.00, 1749400, 42100.00
'06/02/2009', 41110.00, 42873.00, 41110.00, 42756.00, 2180000, 42756.00
'05/02/2009', 40120.00, 41373.00, 39791.00, 41109.00, 1932800, 41109.00
'04/02/2009', 39746.00, 41490.00, 39746.00, 40129.00, 2408600, 40129.00
'03/02/2009', 38665.00, 39765.00, 38655.00, 39747.00, 1545000, 39747.00
'02/02/2009', 39296.00, 39364.00, 38453.00, 38666.00, 1334600, 38666.00
'30/01/2009', 39637.00, 40273.00, 39185.00, 39301.00, 1477600, 39301.00
'29/01/2009', 40229.00, 40229.00, 39369.00, 39638.00, 1330400, 39638.00
'28/01/2009', 38704.00, 40438.00, 38704.00, 40227.00, 2132400, 40227.00
'27/01/2009', 38511.00, 39025.00, 38422.00, 38699.00, 1423800, 38699.00
'26/01/2009', 38130.00, 39065.00, 37831.00, 38509.00, 1493800, 38509.00
'23/01/2009', 37891.00, 38660.00, 36744.00, 38132.00, 1433000, 38132.00
'22/01/2009', 38543.00, 38845.00, 37255.00, 37894.00, 1744600, 37894.00
'21/01/2009', 37279.00, 38543.00, 37279.00, 38543.00, 1672000, 38543.00
'20/01/2009', 38828.00, 39174.00, 37272.00, 37272.00, 1417800, 37272.00
'19/01/2009', 39351.00, 39570.00, 38700.00, 38828.00, 791000, 38828.00
'16/01/2009', 39149.00, 39904.00, 38578.00, 39342.00, 1734200, 39342.00
'15/01/2009', 37993.00, 39197.00, 36806.00, 39151.00, 2029400, 39151.00
'14/01/2009', 39537.00, 39570.00, 37658.00, 37982.00, 2198400, 37982.00
'13/01/2009', 39397.00, 40323.00, 38623.00, 39544.00, 1798400, 39544.00
'12/01/2009', 41585.00, 41585.00, 39345.00, 39403.00, 1554600, 39403.00
'09/01/2009', 41992.00, 42525.00, 41181.00, 41583.00, 1573400, 41583.00
'08/01/2009', 40819.00, 41991.00, 40251.00, 41991.00, 1556000, 41991.00
'07/01/2009', 42308.00, 42308.00, 40563.00, 40820.00, 1383600, 40820.00
'06/01/2009', 41520.00, 42363.00, 41520.00, 42312.00, 1791000, 42312.00
'05/01/2009', 40243.00, 41889.00, 39526.00, 41519.00, 1909200, 41519.00
'02/01/2009', 37550.00, 40265.00, 37550.00, 40244.00, 1055200, 40244.00
'30/12/2008', 37070.00, 37783.00, 37065.00, 37550.00, 1569800, 37550.00
'29/12/2008', 36864.00, 37631.00, 36638.00, 37060.00, 984800, 37060.00
'26/12/2008', 36470.00, 37136.00, 36334.00, 36864.00, 508600, 36864.00
'23/12/2008', 37617.00, 38005.00, 36452.00, 36471.00, 860000, 36471.00
'22/12/2008', 39140.00, 39452.00, 37478.00, 37619.00, 1275600, 37619.00
'19/12/2008', 39535.00, 39785.00, 38728.00, 39131.00, 1219200, 39131.00
'18/12/2008', 39947.00, 40498.00, 38995.00, 39536.00, 1696200, 39536.00
'17/12/2008', 39993.00, 40361.00, 39121.00, 39947.00, 2284800, 39947.00
'16/12/2008', 38324.00, 39993.00, 38324.00, 39993.00, 1614000, 39993.00
'15/12/2008', 39368.00, 39735.00, 38320.00, 38320.00, 1631600, 38320.00
'12/12/2008', 38517.00, 39374.00, 37014.00, 39374.00, 1692800, 39374.00
'11/12/2008', 39009.00, 39880.00, 38515.00, 38519.00, 1952400, 38519.00
'10/12/2008', 37972.00, 39748.00, 37972.00, 39004.00, 2233000, 39004.00
'09/12/2008', 38285.00, 38863.00, 37653.00, 37968.00, 2011600, 37968.00
'08/12/2008', 35347.00, 38426.00, 35347.00, 38285.00, 2422400, 38285.00
'05/12/2008', 35125.00, 35435.00, 34013.00, 35347.00, 1929800, 35347.00
'04/12/2008', 35311.00, 35944.00, 35128.00, 35128.00, 1264800, 35128.00
'03/12/2008', 35001.00, 35476.00, 33798.00, 35297.00, 2237800, 35297.00
'02/12/2008', 34743.00, 35734.00, 34743.00, 35001.00, 1596400, 35001.00
'01/12/2008', 36596.00, 36596.00, 34396.00, 34741.00, 1458800, 34741.00
'28/11/2008', 36216.00, 37217.00, 35944.00, 36596.00, 1547400, 36596.00
'27/11/2008', 36470.00, 36817.00, 36114.00, 36213.00, 878600, 36213.00
'26/11/2008', 34814.00, 36877.00, 34319.00, 36470.00, 2075200, 36470.00
'25/11/2008', 34189.00, 35532.00, 33620.00, 34813.00, 1712200, 34813.00
'24/11/2008', 31255.00, 34382.00, 31255.00, 34189.00, 1995600, 34189.00
'21/11/2008', 33403.00, 33403.00, 31081.00, 31251.00, 1894800, 31251.00
'19/11/2008', 34098.00, 34786.00, 33275.00, 33405.00, 1567200, 33405.00
'18/11/2008', 35698.00, 35698.00, 33882.00, 34095.00, 1750800, 34095.00
'17/11/2008', 35777.00, 36373.00, 34427.00, 35717.00, 1393600, 35717.00
'14/11/2008', 36003.00, 36697.00, 35016.00, 35789.00, 1628600, 35789.00
'13/11/2008', 34374.00, 36244.00, 33645.00, 35993.00, 1890000, 35993.00
'12/11/2008', 37261.00, 37261.00, 34221.00, 34374.00, 2413400, 34374.00
'11/11/2008', 36775.00, 37629.00, 35499.00, 37262.00, 1536400, 37262.00
'10/11/2008', 36672.00, 38725.00, 36298.00, 36776.00, 1467000, 36776.00
'07/11/2008', 36362.00, 37716.00, 36297.00, 36665.00, 1764400, 36665.00
'06/11/2008', 37786.00, 37786.00, 35387.00, 36362.00, 1999000, 36362.00
'05/11/2008', 40245.00, 40245.00, 37711.00, 37786.00, 2127800, 37786.00
'04/11/2008', 38256.00, 41003.00, 38256.00, 40255.00, 2134200, 40255.00
'03/11/2008', 37261.00, 38545.00, 36938.00, 38249.00, 1676800, 38249.00
'31/10/2008', 37447.00, 37945.00, 35858.00, 37257.00, 2002000, 37257.00
'30/10/2008', 34852.00, 37590.00, 34852.00, 37449.00, 2485800, 37449.00
'29/10/2008', 33387.00, 35766.00, 33387.00, 34845.00, 2184800, 34845.00
'28/10/2008', 29438.00, 33387.00, 29438.00, 33387.00, 2342000, 33387.00
'27/10/2008', 31480.00, 31480.00, 29435.00, 29435.00, 1696200, 29435.00
'24/10/2008', 33809.00, 33809.00, 30788.00, 31482.00, 2251800, 31482.00
'23/10/2008', 35069.00, 35777.00, 32706.00, 33818.00, 1962800, 33818.00
'22/10/2008', 39043.00, 39043.00, 35028.00, 35070.00, 1647800, 35070.00
'21/10/2008', 39440.00, 39980.00, 38083.00, 39043.00, 1533600, 39043.00
'20/10/2008', 36401.00, 39453.00, 36401.00, 39441.00, 1549600, 39441.00
'17/10/2008', 36440.00, 38342.00, 35834.00, 36399.00, 1849400, 36399.00
'16/10/2008', 36835.00, 37394.00, 33752.00, 36442.00, 2284000, 36442.00
'15/10/2008', 41567.00, 41567.00, 35411.00, 36833.00, 2147000, 36833.00
'14/10/2008', 40833.00, 43753.00, 40218.00, 41569.00, 2264400, 41569.00
'13/10/2008', 35609.00, 40829.00, 35609.00, 40829.00, 1974000, 40829.00
'10/10/2008', 37079.00, 37079.00, 33238.00, 35610.00, 2444600, 35610.00
'09/10/2008', 38594.00, 40479.00, 36832.00, 37080.00, 2180800, 37080.00
'08/10/2008', 40137.00, 40439.00, 37597.00, 38594.00, 2832800, 38594.00
'07/10/2008', 42104.00, 43167.00, 39583.00, 40140.00, 1969600, 40140.00
'06/10/2008', 44502.00, 44502.00, 37617.00, 42101.00, 2075600, 42101.00
'03/10/2008', 46155.00, 48075.00, 44158.00, 44517.00, 1577200, 44517.00
'02/10/2008', 49805.00, 49805.00, 45113.00, 46145.00, 1684200, 46145.00
'01/10/2008', 49538.00, 49834.00, 47641.00, 49799.00, 1498000, 49799.00
'30/09/2008', 46026.00, 49541.00, 46026.00, 49541.00, 1557000, 49541.00
'29/09/2008', 50743.00, 50743.00, 43766.00, 46028.00, 1881800, 46028.00
'26/09/2008', 51824.00, 51824.00, 49902.00, 50783.00, 1989400, 50783.00
'25/09/2008', 49848.00, 51867.00, 49848.00, 51828.00, 1401400, 51828.00
'24/09/2008', 49598.00, 50747.00, 49598.00, 49843.00, 1203000, 49843.00
'23/09/2008', 51537.00, 51856.00, 49289.00, 49593.00, 1648800, 49593.00
'22/09/2008', 53055.00, 53455.00, 51530.00, 51541.00, 1450200, 51541.00
'19/09/2008', 48424.00, 53168.00, 48424.00, 53055.00, 2103800, 53055.00
'18/09/2008', 45909.00, 49002.00, 45295.00, 48423.00, 2332600, 48423.00
'17/09/2008', 49218.00, 49218.00, 45859.00, 45909.00, 2322200, 45909.00
'16/09/2008', 48404.00, 49313.00, 46261.00, 49229.00, 2046400, 49229.00
'15/09/2008', 52386.00, 52386.00, 48409.00, 48416.00, 1589800, 48416.00
'12/09/2008', 51267.00, 52591.00, 50789.00, 52393.00, 1393800, 52393.00
'11/09/2008', 49629.00, 51270.00, 48217.00, 51270.00, 1556200, 51270.00
'10/09/2008', 48439.00, 49957.00, 47606.00, 49633.00, 1904800, 49633.00
'09/09/2008', 50711.00, 50711.00, 48419.00, 48435.00, 1481000, 48435.00
'08/09/2008', 51940.00, 53706.00, 50646.00, 50718.00, 1466000, 50718.00
'05/09/2008', 51404.00, 51940.00, 50092.00, 51940.00, 1441600, 51940.00
'04/09/2008', 53527.00, 53749.00, 51157.00, 51409.00, 1542200, 51409.00
'03/09/2008', 54414.00, 55241.00, 52891.00, 53527.00, 1439800, 53527.00
'02/09/2008', 55161.00, 55412.00, 54207.00, 54404.00, 1163200, 54404.00
'01/09/2008', 55665.00, 55665.00, 54933.00, 55162.00, 520000, 55162.00
'29/08/2008', 56388.00, 56856.00, 55678.00, 55680.00, 1102400, 55680.00
'28/08/2008', 55516.00, 56524.00, 55516.00, 56382.00, 1062400, 56382.00
'27/08/2008', 54366.00, 55591.00, 54366.00, 55519.00, 881600, 55519.00
'26/08/2008', 54477.00, 55088.00, 54153.00, 54359.00, 836200, 54359.00
'25/08/2008', 55854.00, 55906.00, 54468.00, 54477.00, 653400, 54477.00
'22/08/2008', 55933.00, 56430.00, 55202.00, 55850.00, 823400, 55850.00
'21/08/2008', 55380.00, 56144.00, 55380.00, 55935.00, 1113200, 55935.00
'20/08/2008', 53641.00, 55545.00, 53641.00, 55377.00, 1149400, 55377.00
'19/08/2008', 53326.00, 54329.00, 52345.00, 53639.00, 1006600, 53639.00
'18/08/2008', 54252.00, 54928.00, 53050.00, 53327.00, 847000, 53327.00
'15/08/2008', 55137.00, 55307.00, 53831.00, 54244.00, 945800, 54244.00
'14/08/2008', 54573.00, 55725.00, 54573.00, 55138.00, 1065600, 55138.00
